Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
12.08.2022 16:36:03,System.Runtime,% Time in GC since last GC (%),Metric,2
12.08.2022 16:36:03,System.Runtime,Gen 0 Size (B),Metric,24
12.08.2022 16:36:03,System.Runtime,Gen 1 Size (B),Metric,6148680
12.08.2022 16:36:03,System.Runtime,Gen 2 Size (B),Metric,288879392
12.08.2022 16:36:03,System.Runtime,LOH Size (B),Metric,4896656
12.08.2022 16:36:03,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,80856
12.08.2022 16:36:03,System.Runtime,Number of Assemblies Loaded,Metric,62
12.08.2022 16:36:03,System.Runtime,IL Bytes Jitted (B),Metric,267277
12.08.2022 16:36:03,System.Runtime,Number of Methods Jitted,Metric,4176
12.08.2022 16:36:03,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0.4741999999999962
12.08.2022 16:36:04,System.Runtime,CPU Usage (%),Metric,29
12.08.2022 16:36:04,System.Runtime,Working Set (MB),Metric,375
12.08.2022 16:36:04,System.Runtime,GC Heap Size (MB),Metric,295
12.08.2022 16:36:04,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,31
12.08.2022 16:36:04,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,9
12.08.2022 16:36:04,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,1
12.08.2022 16:36:04,System.Runtime,ThreadPool Thread Count,Metric,31
12.08.2022 16:36:04,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,1
12.08.2022 16:36:04,System.Runtime,ThreadPool Queue Length,Metric,0
12.08.2022 16:36:04,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,248175
12.08.2022 16:36:04,System.Runtime,Allocation Rate (B / 1 sec),Rate,363510248
12.08.2022 16:36:04,System.Runtime,Number of Active Timers,Metric,3
12.08.2022 16:36:04,System.Runtime,GC Fragmentation (%),Metric,4.0151854198857455
12.08.2022 16:36:04,System.Runtime,GC Committed Bytes (MB),Metric,320
12.08.2022 16:36:04,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12.08.2022 16:36:04,System.Runtime,% Time in GC since last GC (%),Metric,3
12.08.2022 16:36:04,System.Runtime,Gen 0 Size (B),Metric,24
12.08.2022 16:36:04,System.Runtime,Gen 1 Size (B),Metric,3843072
12.08.2022 16:36:04,System.Runtime,Gen 2 Size (B),Metric,294936024
12.08.2022 16:36:04,System.Runtime,LOH Size (B),Metric,4896656
12.08.2022 16:36:04,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,80856
12.08.2022 16:36:04,System.Runtime,Number of Assemblies Loaded,Metric,62
12.08.2022 16:36:04,System.Runtime,IL Bytes Jitted (B),Metric,267277
12.08.2022 16:36:04,System.Runtime,Number of Methods Jitted,Metric,4176
12.08.2022 16:36:04,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
12.08.2022 16:36:05,System.Runtime,CPU Usage (%),Metric,30
12.08.2022 16:36:05,System.Runtime,Working Set (MB),Metric,430
12.08.2022 16:36:05,System.Runtime,GC Heap Size (MB),Metric,361
12.08.2022 16:36:05,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,30
12.08.2022 16:36:05,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,9
12.08.2022 16:36:05,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12.08.2022 16:36:05,System.Runtime,ThreadPool Thread Count,Metric,31
12.08.2022 16:36:05,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,1
12.08.2022 16:36:05,System.Runtime,ThreadPool Queue Length,Metric,0
12.08.2022 16:36:05,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,252592
12.08.2022 16:36:05,System.Runtime,Allocation Rate (B / 1 sec),Rate,370704912
12.08.2022 16:36:05,System.Runtime,Number of Active Timers,Metric,3
12.08.2022 16:36:05,System.Runtime,GC Fragmentation (%),Metric,3.7556598367583636
12.08.2022 16:36:05,System.Runtime,GC Committed Bytes (MB),Metric,367
12.08.2022 16:36:05,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12.08.2022 16:36:05,System.Runtime,% Time in GC since last GC (%),Metric,4
12.08.2022 16:36:05,System.Runtime,Gen 0 Size (B),Metric,24
12.08.2022 16:36:05,System.Runtime,Gen 1 Size (B),Metric,12579696
12.08.2022 16:36:05,System.Runtime,Gen 2 Size (B),Metric,348981608
12.08.2022 16:36:05,System.Runtime,LOH Size (B),Metric,4896656
12.08.2022 16:36:05,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,80856
12.08.2022 16:36:05,System.Runtime,Number of Assemblies Loaded,Metric,62
12.08.2022 16:36:05,System.Runtime,IL Bytes Jitted (B),Metric,267277
12.08.2022 16:36:05,System.Runtime,Number of Methods Jitted,Metric,4176
12.08.2022 16:36:05,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
12.08.2022 16:36:06,System.Runtime,CPU Usage (%),Metric,28
12.08.2022 16:36:06,System.Runtime,Working Set (MB),Metric,479
12.08.2022 16:36:06,System.Runtime,GC Heap Size (MB),Metric,418
12.08.2022 16:36:06,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,29
12.08.2022 16:36:06,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,8
12.08.2022 16:36:06,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12.08.2022 16:36:06,System.Runtime,ThreadPool Thread Count,Metric,31
12.08.2022 16:36:06,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
12.08.2022 16:36:06,System.Runtime,ThreadPool Queue Length,Metric,0
12.08.2022 16:36:06,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,239151
12.08.2022 16:36:06,System.Runtime,Allocation Rate (B / 1 sec),Rate,352877112
12.08.2022 16:36:06,System.Runtime,Number of Active Timers,Metric,3
12.08.2022 16:36:06,System.Runtime,GC Fragmentation (%),Metric,0.8100790259021037
12.08.2022 16:36:06,System.Runtime,GC Committed Bytes (MB),Metric,428
12.08.2022 16:36:06,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12.08.2022 16:36:06,System.Runtime,% Time in GC since last GC (%),Metric,3
12.08.2022 16:36:06,System.Runtime,Gen 0 Size (B),Metric,24
12.08.2022 16:36:06,System.Runtime,Gen 1 Size (B),Metric,8289848
12.08.2022 16:36:06,System.Runtime,Gen 2 Size (B),Metric,400297992
12.08.2022 16:36:06,System.Runtime,LOH Size (B),Metric,9091016
12.08.2022 16:36:06,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,80856
12.08.2022 16:36:06,System.Runtime,Number of Assemblies Loaded,Metric,62
12.08.2022 16:36:06,System.Runtime,IL Bytes Jitted (B),Metric,267964
12.08.2022 16:36:06,System.Runtime,Number of Methods Jitted,Metric,4179
12.08.2022 16:36:06,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,1.7273999999999887
12.08.2022 16:36:07,System.Runtime,CPU Usage (%),Metric,28
12.08.2022 16:36:07,System.Runtime,Working Set (MB),Metric,502
12.08.2022 16:36:07,System.Runtime,GC Heap Size (MB),Metric,363
12.08.2022 16:36:07,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,30
12.08.2022 16:36:07,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,9
12.08.2022 16:36:07,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,1
12.08.2022 16:36:07,System.Runtime,ThreadPool Thread Count,Metric,31
12.08.2022 16:36:07,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
12.08.2022 16:36:07,System.Runtime,ThreadPool Queue Length,Metric,0
12.08.2022 16:36:07,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,244310
12.08.2022 16:36:07,System.Runtime,Allocation Rate (B / 1 sec),Rate,358225424
12.08.2022 16:36:07,System.Runtime,Number of Active Timers,Metric,3
12.08.2022 16:36:07,System.Runtime,GC Fragmentation (%),Metric,17.160798971752474
12.08.2022 16:36:07,System.Runtime,GC Committed Bytes (MB),Metric,446
12.08.2022 16:36:07,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12.08.2022 16:36:07,System.Runtime,% Time in GC since last GC (%),Metric,12
12.08.2022 16:36:07,System.Runtime,Gen 0 Size (B),Metric,24
12.08.2022 16:36:07,System.Runtime,Gen 1 Size (B),Metric,2164944
12.08.2022 16:36:07,System.Runtime,Gen 2 Size (B),Metric,416525896
12.08.2022 16:36:07,System.Runtime,LOH Size (B),Metric,9091016
12.08.2022 16:36:07,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,80856
12.08.2022 16:36:07,System.Runtime,Number of Assemblies Loaded,Metric,62
12.08.2022 16:36:07,System.Runtime,IL Bytes Jitted (B),Metric,267964
12.08.2022 16:36:07,System.Runtime,Number of Methods Jitted,Metric,4179
12.08.2022 16:36:07,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
12.08.2022 16:36:08,System.Runtime,CPU Usage (%),Metric,27
12.08.2022 16:36:08,System.Runtime,Working Set (MB),Metric,501
12.08.2022 16:36:08,System.Runtime,GC Heap Size (MB),Metric,418
12.08.2022 16:36:08,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,29
12.08.2022 16:36:08,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,7
12.08.2022 16:36:08,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12.08.2022 16:36:08,System.Runtime,ThreadPool Thread Count,Metric,31
12.08.2022 16:36:08,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,1
12.08.2022 16:36:08,System.Runtime,ThreadPool Queue Length,Metric,1
12.08.2022 16:36:08,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,241079
12.08.2022 16:36:08,System.Runtime,Allocation Rate (B / 1 sec),Rate,351300248
12.08.2022 16:36:08,System.Runtime,Number of Active Timers,Metric,3
12.08.2022 16:36:08,System.Runtime,GC Fragmentation (%),Metric,4.187001410081426
12.08.2022 16:36:08,System.Runtime,GC Committed Bytes (MB),Metric,446
12.08.2022 16:36:08,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12.08.2022 16:36:08,System.Runtime,% Time in GC since last GC (%),Metric,3
12.08.2022 16:36:08,System.Runtime,Gen 0 Size (B),Metric,24
12.08.2022 16:36:08,System.Runtime,Gen 1 Size (B),Metric,4319928
12.08.2022 16:36:08,System.Runtime,Gen 2 Size (B),Metric,416525896
12.08.2022 16:36:08,System.Runtime,LOH Size (B),Metric,9091016
12.08.2022 16:36:08,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,80856
12.08.2022 16:36:08,System.Runtime,Number of Assemblies Loaded,Metric,62
12.08.2022 16:36:08,System.Runtime,IL Bytes Jitted (B),Metric,267964
12.08.2022 16:36:08,System.Runtime,Number of Methods Jitted,Metric,4179
12.08.2022 16:36:08,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
12.08.2022 16:36:09,System.Runtime,CPU Usage (%),Metric,28
12.08.2022 16:36:09,System.Runtime,Working Set (MB),Metric,542
12.08.2022 16:36:09,System.Runtime,GC Heap Size (MB),Metric,476
12.08.2022 16:36:09,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,29
12.08.2022 16:36:09,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,9
12.08.2022 16:36:09,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12.08.2022 16:36:09,System.Runtime,ThreadPool Thread Count,Metric,31
12.08.2022 16:36:09,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
12.08.2022 16:36:09,System.Runtime,ThreadPool Queue Length,Metric,2
12.08.2022 16:36:09,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,241033
12.08.2022 16:36:09,System.Runtime,Allocation Rate (B / 1 sec),Rate,353272304
12.08.2022 16:36:09,System.Runtime,Number of Active Timers,Metric,3
12.08.2022 16:36:09,System.Runtime,GC Fragmentation (%),Metric,1.0420625022875487
12.08.2022 16:36:09,System.Runtime,GC Committed Bytes (MB),Metric,486
12.08.2022 16:36:09,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12.08.2022 16:36:09,System.Runtime,% Time in GC since last GC (%),Metric,3
12.08.2022 16:36:09,System.Runtime,Gen 0 Size (B),Metric,24
12.08.2022 16:36:09,System.Runtime,Gen 1 Size (B),Metric,3966224
12.08.2022 16:36:09,System.Runtime,Gen 2 Size (B),Metric,462480184
12.08.2022 16:36:09,System.Runtime,LOH Size (B),Metric,9091016
12.08.2022 16:36:09,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,80856
12.08.2022 16:36:09,System.Runtime,Number of Assemblies Loaded,Metric,62
12.08.2022 16:36:09,System.Runtime,IL Bytes Jitted (B),Metric,268230
12.08.2022 16:36:09,System.Runtime,Number of Methods Jitted,Metric,4182
12.08.2022 16:36:09,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0.9284000000000106
12.08.2022 16:36:10,System.Runtime,CPU Usage (%),Metric,27
12.08.2022 16:36:10,System.Runtime,Working Set (MB),Metric,604
12.08.2022 16:36:10,System.Runtime,GC Heap Size (MB),Metric,531
12.08.2022 16:36:10,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,29
12.08.2022 16:36:10,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,11
12.08.2022 16:36:10,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12.08.2022 16:36:10,System.Runtime,ThreadPool Thread Count,Metric,31
12.08.2022 16:36:10,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
12.08.2022 16:36:10,System.Runtime,ThreadPool Queue Length,Metric,0
12.08.2022 16:36:10,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,238910
12.08.2022 16:36:10,System.Runtime,Allocation Rate (B / 1 sec),Rate,349920096
12.08.2022 16:36:10,System.Runtime,Number of Active Timers,Metric,3
12.08.2022 16:36:10,System.Runtime,GC Fragmentation (%),Metric,0.9333114960199699
12.08.2022 16:36:10,System.Runtime,GC Committed Bytes (MB),Metric,548
12.08.2022 16:36:10,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12.08.2022 16:36:10,System.Runtime,% Time in GC since last GC (%),Metric,3
12.08.2022 16:36:10,System.Runtime,Gen 0 Size (B),Metric,24
12.08.2022 16:36:10,System.Runtime,Gen 1 Size (B),Metric,6485128
12.08.2022 16:36:10,System.Runtime,Gen 2 Size (B),Metric,518474616
12.08.2022 16:36:10,System.Runtime,LOH Size (B),Metric,9091016
12.08.2022 16:36:10,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,80856
12.08.2022 16:36:10,System.Runtime,Number of Assemblies Loaded,Metric,62
12.08.2022 16:36:10,System.Runtime,IL Bytes Jitted (B),Metric,268286
12.08.2022 16:36:10,System.Runtime,Number of Methods Jitted,Metric,4183
12.08.2022 16:36:10,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0.4076999999999771
12.08.2022 16:36:11,System.Runtime,CPU Usage (%),Metric,26
12.08.2022 16:36:11,System.Runtime,Working Set (MB),Metric,630
12.08.2022 16:36:11,System.Runtime,GC Heap Size (MB),Metric,441
12.08.2022 16:36:11,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,29
12.08.2022 16:36:11,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,8
12.08.2022 16:36:11,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,1
12.08.2022 16:36:11,System.Runtime,ThreadPool Thread Count,Metric,31
12.08.2022 16:36:11,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
12.08.2022 16:36:11,System.Runtime,ThreadPool Queue Length,Metric,1
12.08.2022 16:36:11,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,233004
12.08.2022 16:36:11,System.Runtime,Allocation Rate (B / 1 sec),Rate,340003720
12.08.2022 16:36:11,System.Runtime,Number of Active Timers,Metric,3
12.08.2022 16:36:11,System.Runtime,GC Fragmentation (%),Metric,20.737615590730606
12.08.2022 16:36:11,System.Runtime,GC Committed Bytes (MB),Metric,573
12.08.2022 16:36:11,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12.08.2022 16:36:11,System.Runtime,% Time in GC since last GC (%),Metric,2
12.08.2022 16:36:11,System.Runtime,Gen 0 Size (B),Metric,24
12.08.2022 16:36:11,System.Runtime,Gen 1 Size (B),Metric,3345288
12.08.2022 16:36:11,System.Runtime,Gen 2 Size (B),Metric,543581040
12.08.2022 16:36:11,System.Runtime,LOH Size (B),Metric,9091016
12.08.2022 16:36:11,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,80856
12.08.2022 16:36:11,System.Runtime,Number of Assemblies Loaded,Metric,62
12.08.2022 16:36:11,System.Runtime,IL Bytes Jitted (B),Metric,268286
12.08.2022 16:36:11,System.Runtime,Number of Methods Jitted,Metric,4183
12.08.2022 16:36:11,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
12.08.2022 16:36:12,System.Runtime,CPU Usage (%),Metric,29
12.08.2022 16:36:12,System.Runtime,Working Set (MB),Metric,630
12.08.2022 16:36:12,System.Runtime,GC Heap Size (MB),Metric,508
12.08.2022 16:36:12,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,29
12.08.2022 16:36:12,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,7
12.08.2022 16:36:12,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12.08.2022 16:36:12,System.Runtime,ThreadPool Thread Count,Metric,31
12.08.2022 16:36:12,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
12.08.2022 16:36:12,System.Runtime,ThreadPool Queue Length,Metric,0
12.08.2022 16:36:12,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,245522
12.08.2022 16:36:12,System.Runtime,Allocation Rate (B / 1 sec),Rate,360479760
12.08.2022 16:36:12,System.Runtime,Number of Active Timers,Metric,3
12.08.2022 16:36:12,System.Runtime,GC Fragmentation (%),Metric,10.368849489734213
12.08.2022 16:36:12,System.Runtime,GC Committed Bytes (MB),Metric,573
12.08.2022 16:36:12,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12.08.2022 16:36:12,System.Runtime,% Time in GC since last GC (%),Metric,3
12.08.2022 16:36:12,System.Runtime,Gen 0 Size (B),Metric,24
12.08.2022 16:36:12,System.Runtime,Gen 1 Size (B),Metric,5531800
12.08.2022 16:36:12,System.Runtime,Gen 2 Size (B),Metric,543581040
12.08.2022 16:36:12,System.Runtime,LOH Size (B),Metric,9091016
12.08.2022 16:36:12,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,80856
12.08.2022 16:36:12,System.Runtime,Number of Assemblies Loaded,Metric,62
12.08.2022 16:36:12,System.Runtime,IL Bytes Jitted (B),Metric,268286
12.08.2022 16:36:12,System.Runtime,Number of Methods Jitted,Metric,4183
12.08.2022 16:36:12,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
12.08.2022 16:36:13,System.Runtime,CPU Usage (%),Metric,29
12.08.2022 16:36:13,System.Runtime,Working Set (MB),Metric,632
12.08.2022 16:36:13,System.Runtime,GC Heap Size (MB),Metric,564
12.08.2022 16:36:13,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,30
12.08.2022 16:36:13,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,8
12.08.2022 16:36:13,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12.08.2022 16:36:13,System.Runtime,ThreadPool Thread Count,Metric,30
12.08.2022 16:36:13,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
12.08.2022 16:36:13,System.Runtime,ThreadPool Queue Length,Metric,1
12.08.2022 16:36:13,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,249444
12.08.2022 16:36:13,System.Runtime,Allocation Rate (B / 1 sec),Rate,363279168
12.08.2022 16:36:13,System.Runtime,Number of Active Timers,Metric,3
12.08.2022 16:36:13,System.Runtime,GC Fragmentation (%),Metric,1.0547002512847878
12.08.2022 16:36:13,System.Runtime,GC Committed Bytes (MB),Metric,575
12.08.2022 16:36:13,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12.08.2022 16:36:13,System.Runtime,% Time in GC since last GC (%),Metric,3
12.08.2022 16:36:13,System.Runtime,Gen 0 Size (B),Metric,24
12.08.2022 16:36:13,System.Runtime,Gen 1 Size (B),Metric,3920608
12.08.2022 16:36:13,System.Runtime,Gen 2 Size (B),Metric,551850568
12.08.2022 16:36:13,System.Runtime,LOH Size (B),Metric,9091016
12.08.2022 16:36:13,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,80856
12.08.2022 16:36:13,System.Runtime,Number of Assemblies Loaded,Metric,62
12.08.2022 16:36:13,System.Runtime,IL Bytes Jitted (B),Metric,268286
12.08.2022 16:36:13,System.Runtime,Number of Methods Jitted,Metric,4183
12.08.2022 16:36:13,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
12.08.2022 16:36:14,System.Runtime,CPU Usage (%),Metric,28
12.08.2022 16:36:14,System.Runtime,Working Set (MB),Metric,690
12.08.2022 16:36:14,System.Runtime,GC Heap Size (MB),Metric,627
12.08.2022 16:36:14,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,28
12.08.2022 16:36:14,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,8
12.08.2022 16:36:14,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12.08.2022 16:36:14,System.Runtime,ThreadPool Thread Count,Metric,30
12.08.2022 16:36:14,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
12.08.2022 16:36:14,System.Runtime,ThreadPool Queue Length,Metric,0
12.08.2022 16:36:14,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,237586
12.08.2022 16:36:14,System.Runtime,Allocation Rate (B / 1 sec),Rate,347952080
12.08.2022 16:36:14,System.Runtime,Number of Active Timers,Metric,3
12.08.2022 16:36:14,System.Runtime,GC Fragmentation (%),Metric,1.0019083441514869
12.08.2022 16:36:14,System.Runtime,GC Committed Bytes (MB),Metric,632
12.08.2022 16:36:14,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12.08.2022 16:36:14,System.Runtime,% Time in GC since last GC (%),Metric,3
12.08.2022 16:36:14,System.Runtime,Gen 0 Size (B),Metric,24
12.08.2022 16:36:14,System.Runtime,Gen 1 Size (B),Metric,7773816
12.08.2022 16:36:14,System.Runtime,Gen 2 Size (B),Metric,604787008
12.08.2022 16:36:14,System.Runtime,LOH Size (B),Metric,9091016
12.08.2022 16:36:14,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,80856
12.08.2022 16:36:14,System.Runtime,Number of Assemblies Loaded,Metric,62
12.08.2022 16:36:14,System.Runtime,IL Bytes Jitted (B),Metric,268286
12.08.2022 16:36:14,System.Runtime,Number of Methods Jitted,Metric,4183
